schema_version,method_id,config_id,corruption_probability,query_subset,trials,decoder_contract_recall_at_1,decoder_contract_recall_at_8,decoder_contract_recall_at_32,decoder_contract_recall_at_32_ci_low,decoder_contract_recall_at_32_ci_high,decoder_contract_top1_accuracy,decoder_contract_acceptance_coverage,decoder_contract_conditional_risk,candidate_set_size_median,candidate_set_size_p95,candidate_reduction_ratio,routing_latency_sec_p50,routing_latency_sec_p95,routing_latency_sec_p99,reranking_latency_sec_p50,total_query_latency_sec_p50,total_query_latency_sec_p95,total_query_latency_sec_p99
lazy-semantic-trace-stage-a1-dev-v1,B5_a1s1_multi_table_lsh,B5_a1s1_multi_table_lsh,0.03,ambiguous_only,64,0.75,1,1,0.9433759402071946,1.0,0.75,0.484375,0.0,80.0,96.85,0.99205625,0.0005759499617852271,0.0009557900601066649,0.0011909739754628389,0.015778699947986752,0.016384449903853238,0.01960073505179025,0.020410087063210083
lazy-semantic-trace-stage-a1-dev-v1,B5_a1s1_multi_table_lsh,B5_a1s1_multi_table_lsh,0.05,ambiguous_only,64,0.71875,1,1,0.9433759402071946,1.0,0.71875,0.3125,0.0,82.5,93.85,0.9919,0.0005679500172846019,0.001107445039087906,0.0013339910306967785,0.015608600049745291,0.01625490008154884,0.019648569927085184,0.020248832957586272
lazy-semantic-trace-stage-a1-dev-v1,B5_a1s1_multi_table_lsh,B5_a1s1_multi_table_lsh,0.1,ambiguous_only,64,0.65625,0.953125,1,0.9433759402071946,1.0,0.65625,0,0.0,81.5,95.85,0.9919734375,0.000568249961361289,0.0010669699928257614,0.001224343971116468,0.015763250004965812,0.016324899974279106,0.02000761003000661,0.022108077954035243
lazy-semantic-trace-stage-a1-dev-v1,B5_a1s1_multi_table_lsh,B5_a1s1_multi_table_lsh,0.15,ambiguous_only,64,0.59375,0.921875,0.96875,0.8930270822904169,0.9913878616538281,0.59375,0,0.0,80.0,99.54999999999998,0.9920484375,0.0005718500469811261,0.0010026050382293756,0.0012773160124197598,0.015462650044355541,0.01611120003508404,0.01938877495704219,0.02100460001500323
lazy-semantic-trace-stage-a1-dev-v1,B6_a1s2_multi_table_lsh,B6_a1s2_multi_table_lsh,0.0,ambiguous_only,64,0.65625,1,1,0.9433759402071946,1.0,0.65625,0.5,0.0,30.0,43.849999999999994,0.9969109375,0.0007686499739065766,0.001298125024186447,0.0013390620122663674,0.006170100008603185,0.006964900007005781,0.009366599947679789,0.00965833303402178
lazy-semantic-trace-stage-a1-dev-v1,B6_a1s2_multi_table_lsh,B6_a1s2_multi_table_lsh,0.01,ambiguous_only,64,0.765625,1,1,0.9433759402071946,1.0,0.765625,0.5,0.0,31.5,41.0,0.996825,0.0007719499990344048,0.0012654799618758256,0.0013578369526658204,0.006308449956122786,0.007068349979817867,0.009538490039994938,0.009844503019703552
lazy-semantic-trace-stage-a1-dev-v1,B6_a1s2_multi_table_lsh,B6_a1s2_multi_table_lsh,0.03,ambiguous_only,64,0.8125,1,1,0.9433759402071946,1.0,0.8125,0.5,0.0,33.0,40.849999999999994,0.9967859375,0.0007622999837622046,0.001455470058135688,0.0015968060132581737,0.0065485500963404775,0.007295350020285696,0.009287779999431221,0.01005858996766619
lazy-semantic-trace-stage-a1-dev-v1,B6_a1s2_multi_table_lsh,B6_a1s2_multi_table_lsh,0.05,ambiguous_only,64,0.734375,0.96875,1,0.9433759402071946,1.0,0.734375,0.296875,0.0,30.0,39.0,0.99695625,0.0007754000253044069,0.0012720650236587973,0.0015031280159018927,0.006056250014808029,0.006836949964053929,0.008925019961316137,0.009359366996213793
lazy-semantic-trace-stage-a1-dev-v1,B6_a1s2_multi_table_lsh,B6_a1s2_multi_table_lsh,0.1,ambiguous_only,64,0.625,0.9375,0.984375,0.9166589839990573,0.9972364580766624,0.625,0,0.0,30.5,38.849999999999994,0.996975,0.0007750500226393342,0.001292035059304908,0.0014146230358164755,0.006224699958693236,0.006996000010985881,0.009223195037338882,0.010594979054294521
lazy-semantic-trace-stage-a1-dev-v1,B6_a1s2_multi_table_lsh,B6_a1s2_multi_table_lsh,0.15,ambiguous_only,64,0.484375,0.90625,0.984375,0.9166589839990573,0.9972364580766624,0.484375,0,0.0,27.0,37.849999999999994,0.997171875,0.0007844999781809747,0.001211599912494421,0.0013057950220536439,0.005516650038771331,0.006395699980203062,0.009011114959139376,0.00939804099849425
lazy-semantic-trace-stage-a1-dev-v1,B7_margin_aware_multi_probe_lsh,B7_margin_aware_multi_probe_lsh,0.0,ambiguous_only,64,0.65625,1,1,0.9433759402071946,1.0,0.65625,0.5,0.0,44.0,57.849999999999994,0.99551875,0.0012264999677427113,0.0018598049937281758,0.0019346449768636374,0.008930400013923645,0.010233999928459525,0.012541829945985229,0.01392826409311965
lazy-semantic-trace-stage-a1-dev-v1,B7_margin_aware_multi_probe_lsh,B7_margin_aware_multi_probe_lsh,0.01,ambiguous_only,64,0.75,1,1,0.9433759402071946,1.0,0.75,0.484375,0.0,47.0,59.0,0.995328125,0.0012280999217182398,0.0018569299892988054,0.002010422968305646,0.009452550089918077,0.010934549965895712,0.012981330032926054,0.01405397302936762
lazy-semantic-trace-stage-a1-dev-v1,B7_margin_aware_multi_probe_lsh,B7_margin_aware_multi_probe_lsh,0.03,ambiguous_only,64,0.734375,0.984375,1,0.9433759402071946,1.0,0.734375,0.46875,0.0,46.0,57.0,0.9954828125,0.0012310000602155924,0.0019389849971048533,0.002142881954787299,0.008906799950636923,0.010183400067035109,0.012909460044465958,0.013871695932466534
lazy-semantic-trace-stage-a1-dev-v1,B7_margin_aware_multi_probe_lsh,B7_margin_aware_multi_probe_lsh,0.05,ambiguous_only,64,0.671875,0.984375,1,0.9433759402071946,1.0,0.671875,0.3125,0.0,44.0,58.54999999999998,0.9956328125,0.001219149969983846,0.002032914949813857,0.002228753021918237,0.0085753999883309,0.010005999996792525,0.013221755012637004,0.017551469935569886
lazy-semantic-trace-stage-a1-dev-v1,B7_margin_aware_multi_probe_lsh,B7_margin_aware_multi_probe_lsh,0.1,ambiguous_only,64,0.625,0.953125,0.984375,0.9166589839990573,0.9972364580766624,0.625,0,0.0,40.5,52.0,0.99580625,0.0012320499517954886,0.0020407699747011063,0.0027182260109111663,0.00826214998960495,0.009796199912671,0.01211081490619108,0.013095403914339838
lazy-semantic-trace-stage-a1-dev-v1,B7_margin_aware_multi_probe_lsh,B7_margin_aware_multi_probe_lsh,0.15,ambiguous_only,64,0.5,0.875,0.96875,0.8930270822904169,0.9913878616538281,0.5,0,0.0,44.0,60.39999999999998,0.99555,0.001255250012036413,0.0019413950154557823,0.0023354660207405673,0.00864315003855154,0.0100527000031434,0.013139325077645479,0.01613454200909473
