schema_version,method_id,budget_contract,corruption_cell,capsule_parse_p50_sec,semantic_fallback_p50_sec,replay_p50_sec,total_p50_sec,total_p95_sec,total_p99_sec
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M0_ADDITIVE_METADATA_BUDGET,C6_WRONG_VALID_CAPSULE,2.759997732937336e-05,0.0,0.0002548499614931643,0.0006187499966472387,0.014368955016834661,0.014640041003003715
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M0_ADDITIVE_METADATA_BUDGET,C7_STALE_CAPSULE,0.004967899993062019,0.004928100039251149,0.0,0.013926400046329945,0.015087055013282225,0.0155842980009038
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M0_ADDITIVE_METADATA_BUDGET,C8_MALFORMED_VERSION_NAMESPACE,0.004931600007694215,0.004922149993944913,0.0002560000284574926,0.013874949945602566,0.015398594900034368,0.016275397011777385
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M0_ADDITIVE_METADATA_BUDGET,C9_INTEGRITY_TAG_CORRUPTED,0.005043649987783283,0.005008849955629557,0.0002570499782450497,0.014099749969318509,0.01535421003354713,0.01646428905543871
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M1_FIXED_TOTAL_RECORD_BUDGET,C0_SEMANTIC_CLEAN_CAPSULE_CLEAN,2.6149966288357973e-05,0.0,0.0002589999930933118,0.0006480999873019755,0.014227224991191178,0.015139167018933216
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M1_FIXED_TOTAL_RECORD_BUDGET,C10_VALID_CAPSULE_REFERENCED_TRACE_UNCOMMITTED,0.004832449951209128,0.004827849974390119,0.0002668999368324876,0.013986599980853498,0.01590152002754621,0.01643894599052146
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M1_FIXED_TOTAL_RECORD_BUDGET,C11_VALID_CAPSULE_REFERENCED_TRACE_MISSING,0.0049866000190377235,0.004950750037096441,0.0,0.013965349993668497,0.014872965030372142,0.015248737965011968
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M1_FIXED_TOTAL_RECORD_BUDGET,C1_SEMANTIC_NOISY_CAPSULE_CLEAN,2.9950053431093693e-05,0.0,0.0002575499820522964,0.0006118500023148954,0.014807699999073519,0.015482318034628406
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M1_FIXED_TOTAL_RECORD_BUDGET,C2_SEMANTIC_CLEAN_CAPSULE_NOISY,0.004841800022404641,0.0048207000363618135,0.0002514999941922724,0.013774599996395409,0.014958835009019822,0.01572448599617928
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M1_FIXED_TOTAL_RECORD_BUDGET,C3_SEMANTIC_NOISY_CAPSULE_NOISY,0.004652899981010705,0.004604999965522438,0.0002537500695325434,0.013775099941994995,0.015310230007162317,0.01636372001841664
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M1_FIXED_TOTAL_RECORD_BUDGET,C4_CAPSULE_ERASED,9.00006853044033e-07,0.0,0.0,1.9000144675374031e-06,3.1650240998715114e-06,7.555057527497407e-06
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M1_FIXED_TOTAL_RECORD_BUDGET,C5_CAPSULE_TRUNCATED,0.0049094000132754445,0.004904650035314262,0.00023559993132948875,0.013879899983294308,0.014909374958369881,0.01590348700410686
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M1_FIXED_TOTAL_RECORD_BUDGET,C6_WRONG_VALID_CAPSULE,2.6600027922540903e-05,0.0,0.00024949992075562477,0.0006079499726183712,0.014222149993292986,0.015236027013743294
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M1_FIXED_TOTAL_RECORD_BUDGET,C7_STALE_CAPSULE,0.004934100026730448,0.004897299979347736,0.0,0.013825949921738356,0.014943425019737333,0.01551340700010769
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M1_FIXED_TOTAL_RECORD_BUDGET,C8_MALFORMED_VERSION_NAMESPACE,0.004937300051096827,0.004927599977236241,0.000251850055065006,0.014022499963175505,0.01526798997656442,0.01587214106810279
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M1_FIXED_TOTAL_RECORD_BUDGET,C9_INTEGRITY_TAG_CORRUPTED,0.004914700053632259,0.004884400055743754,0.0002561500295996666,0.013984350021928549,0.014993649971438571,0.01613999297725968
